Company,Level Name,Tag,Total Compensation,Location,Date,YOE At Company,YOE Total,Base Comp,Stock Comp,Bonus Comp
Uber,Product Manager II,Analytic,282000,"San Francisco, CA ",2022-01-30,5 , 8,159000 , 100000 , 23000
Amazon,Product Manager,Product,159000,"New York, NY ",2022-01-29,1 , 8,120000 , 23000 , 16000
Dropbox,IC4,Product,456000,"San Francisco, CA ",2022-01-28,0 , 8,255000 , 150000 , 51000
Uber,Product Manager II,Product,197000,"San Francisco, CA ",2022-01-27,3 , 8,149000 , 25000 , 23000
Amazon,Senior Product Manager,Product,258000,"Seattle, WA ",2022-01-26,8 , 8,148000 , 110000 , N/A
Amazon,Senior Product Manager,Consumer,203000,"Seattle, WA ",2022-01-21,6 , 8,129000 , 74000 , N/A
Salesforce,Director,Growth,294000,"San Francisco, CA ",2022-01-20,5 , 8,220000 , 30000 , 44000
Expedia,M,Product,207000,"Seattle, WA ",2022-01-20,3 , 8,194000 , 13000 , N/A
Walmart Global Tech,x4,Product,219000,"New York, NY ",2022-01-20,3 , 8,170000 , 15000 , 34000
Amazon,Senior Product Manager,Operations,210000,"Seattle, WA ",2022-01-20,2 , 8,152000 , 48000 , 10000
Roku,Senior,Technical,375000,"San Jose, CA ",2022-01-19,1 , 8,290000 , 85000 , N/A
Rivian,6,Technical,355000,"Irvine, CA ",2022-01-18,6 , 8,205000 , 150000 , N/A
Amazon,Product Manager,Product,146000,"Seattle, WA ",2022-01-18,6 , 8,102000 , 44000 , N/A
Google,Product Manager 3,ML,498000,"Mountain View, CA ",2022-01-18,0 , 8,218000 , 236000 , 44000
Microsoft,64,Product,245000,"Seattle, WA ",2022-01-18,8 , 8,170000 , 42000 , 33000
Google,Product Manager 2,Product,330000,"Mountain View, CA ",2022-01-18,8 , 8,185000 , 115000 , 30000
Amazon,Senior Product Manager,Product,194000,"Seattle, WA ",2022-01-14,8 , 8,128000 , 66000 , N/A
T-Mobile,L7,Product,231000,"Bellevue, WA ",2022-01-13,1 , 8,180000 , 15000 , 36000
Facebook,L5 Product Manager,Product,367000,"Menlo Park, CA ",2022-01-13,1 , 8,210000 , 125000 , 32000
Amazon,Senior Product Manager,Product,260000,"San Francisco, CA ",2022-01-12,3 , 8,155000 , 60000 , 45000
Amazon,Senior Product Manager,Product,265000,"Seattle, WA ",2022-01-09,8 , 8,145000 , 120000 , N/A
Xandr,PM 2,Product,159000,"New York, NY ",2022-01-06,8 , 8,142000 , N/A , 17000
Google,Product Manager 2,Consumer,392000,"San Francisco, CA ",2022-01-06,3 , 8,179000 , 182000 , 32000
Amazon,Senior Product Manager,Product,220000,"Seattle, WA ",2022-01-05,4 , 8,136000 , 84000 , N/A
Amazon,Senior Product Manager,Consumer,200000,"Seattle, WA ",2022-01-04,1 , 8,160000 , 30000 , 10000
Amazon,L6,Technical,260000,"Seattle, WA ",2022-01-02,5 , 8,150000 , 110000 , N/A
Boeing,L4,Product,112000,"Englewood, CO ",2021-12-30,5 , 8,107000 , N/A , 5000
